dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time,convergence_epoch,last_loss,convergence_time
aug_mnist,160,4.0,0.0,3.0,3.0,0.9687499999394532,0.7499999999531249,2373.929907083512,39.56549845139185,,0.5965397888049175,6.0
aug_mnist,160,4.0,0.0,4.0,2.0,0.9062499999433592,0.9062499999433592,2515.3971614837646,41.92328602472941,,0.6478856366467858,17.0
aug_mnist,160,4.0,0.0,4.0,3.0,0.9249999999421874,0.9249999999421874,2506.300922393799,41.771682039896646,,0.6278994035328387,13.0
aug_mnist,160,4.0,0.0,4.0,1.0,0.6937499999566406,0.6937499999566406,3513.709128856659,58.56181881427765,,0.6635399788203376,17.0
aug_mnist,320,4.0,0.0,3.0,1.0,0.9749999999695312,0.6249999999804687,4066.045117616653,67.76741862694422,,0.6388707691231398,14.0
aug_mnist,320,4.0,0.0,3.0,2.0,0.9406249999706054,0.6968749999782227,4160.598413705826,69.3433068950971,,0.6384432846108241,16.0
aug_mnist,320,4.0,0.0,3.0,3.0,0.9499999999703124,0.6687499999791016,4236.961260557175,70.61602100928624,,0.5945460760407618,16.0
aug_mnist,5120,2.0,0.0,3.0,1.0,0.9764056224850582,0.6897590361411157,63519.234216213226,1058.6539036035538,,0.6393067431437405,16.0
aug_mnist,320,4.0,0.0,4.0,2.0,0.8468749999735351,0.8468749999735351,5005.974194526672,83.43290324211121,,0.6448735421694458,16.0
aug_mnist,320,4.0,0.0,4.0,1.0,0.6968749999782227,0.6968749999782227,5659.305389881134,94.3217564980189,,0.6571825027260451,16.0
aug_mnist,320,4.0,0.0,4.0,3.0,0.8687499999728515,0.8687499999728515,5404.645416498184,90.07742360830306,,0.6189197397038644,16.0
aug_mnist,2560,3.0,0.0,3.0,1.0,0.9759036144529324,0.6902610441732417,33390.42557311058,556.5070928851763,,0.6398722469781677,16.0
aug_mnist,5120,2.0,0.0,3.0,2.0,0.922188755015451,0.6214859437719805,64958.70332503319,1082.6450554172195,,0.6341747158753407,15.0
aug_mnist,5120,1.0,0.0,4.0,1.0,0.6601405622456821,0.6601405622456821,90387.51483750343,1506.4585806250573,,0.6548053771244612,14.0
aug_mnist,2560,3.0,0.0,3.0,2.0,0.9246987951760808,0.754016064253243,35000.05909991264,583.3343183318774,,0.6374462217067615,27.0
aug_mnist,2560,3.0,0.0,3.0,3.0,0.9748995983886802,0.748493975899857,33653.71900558472,560.8953167597452,,0.5973231691098722,11.0
aug_mnist,640,4.0,0.0,3.0,3.0,0.9687499999848632,0.6999999999890625,8137.0951273441315,135.6182521224022,,0.5987247973586944,7.0
aug_mnist,640,4.0,0.0,3.0,1.0,0.9671874999848876,0.6796874999893798,9375.702127933502,156.26170213222505,,0.6390280747313787,22.0
aug_mnist,640,4.0,0.0,3.0,2.0,0.9109374999857666,0.6999999999890625,10173.87735581398,169.56462259689968,,0.6387361526389455,22.0
aug_mnist,640,4.0,0.0,4.0,1.0,0.6796874999893798,0.6796874999893798,9275.03278684616,154.58387978076934,,0.6579512518541528,11.0
aug_mnist,640,4.0,0.0,4.0,3.0,0.8609374999865479,0.8609374999865479,10298.204146146774,171.6367357691129,,0.6177025490902706,11.0
aug_mnist,640,4.0,0.0,4.0,2.0,0.8812499999862304,0.8812499999862304,10634.105414152144,177.23509023586908,,0.6439531880516525,11.0
aug_mnist,2560,3.0,0.0,4.0,1.0,0.6837349397556037,0.6837349397556037,42147.880043029785,702.4646673838298,,0.6557791805241717,19.0
aug_mnist,1280,4.0,0.0,3.0,1.0,0.9796874999923464,0.6859374999946412,15336.073455810549,255.60122426350912,,0.6399950319478581,16.0
aug_mnist,2560,3.0,0.0,4.0,2.0,0.8875502007987573,0.8875502007987573,42078.23420572281,701.3039034287135,,0.6428292632077856,27.0
aug_mnist,5120,1.0,0.0,4.0,2.0,0.8147590361404882,0.8147590361404882,103647.15784955025,1727.4526308258376,,0.6534708386646859,16.0
aug_mnist,1280,4.0,0.0,3.0,3.0,0.967968749992438,0.6914062499945984,13931.567679643633,232.1927946607272,,0.5977883380604772,10.0
aug_mnist,5120,2.0,0.0,3.0,3.0,0.9748995983886802,0.668674698791824,77743.80800151825,1295.7301333586374,,0.594470614193709,23.0
aug_mnist,1280,4.0,0.0,3.0,2.0,0.9539062499925476,0.6554687499948793,16697.58847427368,278.2931412378947,,0.6362487316081886,17.0
aug_mnist,20,5.0,0.0,3.0,1.0,0.89999999955,0.49999999975,282.5642547607422,4.70940424601237,,0.643977794325228,12.0
aug_mnist,20,5.0,0.0,3.0,2.0,0.6999999996499999,0.649999999675,342.07380747795105,5.701230124632517,,0.6634132256767087,19.0
aug_mnist,20,5.0,0.0,3.0,3.0,0.8499999995749999,0.5999999997,286.9352514743805,4.782254191239675,,0.6070815581028122,19.0
aug_mnist,20,5.0,0.0,4.0,1.0,0.549999999725,0.549999999725,338.5207245349884,5.64201207558314,,0.673495475313086,20.0
aug_mnist,20,5.0,0.0,4.0,2.0,0.749999999625,0.749999999625,339.0437545776367,5.650729242960612,,0.6621860226658094,12.0
aug_mnist,20,5.0,0.0,4.0,3.0,0.6999999996499999,0.6999999996499999,351.50032806396484,5.858338801066081,,0.634438837747451,18.0
aug_mnist,40,5.0,0.0,3.0,1.0,0.92499999976875,0.59999999985,498.6491982936859,8.310819971561433,,0.6493831561372453,12.0
aug_mnist,40,5.0,0.0,3.0,2.0,0.97499999975625,0.62499999984375,500.42200469970703,8.340366744995118,,0.6475533555319288,5.0
aug_mnist,40,5.0,0.0,3.0,3.0,0.99999999975,0.6999999998249999,502.91694736480713,8.381949122746786,,0.6198242534637611,12.0
aug_mnist,40,5.0,0.0,4.0,1.0,0.72499999981875,0.72499999981875,640.840781211853,10.680679686864217,,0.6781636737081751,5.0
aug_mnist,40,5.0,0.0,4.0,2.0,0.8249999997937499,0.8249999997937499,676.5906991958618,11.276511653264365,,0.6711039684525242,5.0
aug_mnist,40,5.0,0.0,4.0,3.0,0.7499999998125,0.7499999998125,769.8023884296417,12.830039807160697,,0.6478296761085275,30.0
aug_mnist,80,5.0,0.0,3.0,1.0,0.9249999998843752,0.6999999999125001,1025.9261198043823,17.09876866340637,,0.6395864092504199,9.0
aug_mnist,5120,1.0,0.0,4.0,3.0,0.8237951807187561,0.8237951807187561,111196.714376688,1853.2785729448,,0.6230215400445214,26.0
aug_mnist,1280,4.0,0.0,4.0,1.0,0.7062499999944825,0.7062499999944825,22145.47093129158,369.091182188193,,0.6557417285391123,11.0
aug_mnist,80,5.0,0.0,3.0,2.0,0.7999999999,0.6749999999156251,1042.1761846542358,17.3696030775706,,0.6491173135422887,9.0
aug_mnist,80,5.0,0.0,4.0,1.0,0.6874999999140625,0.6874999999140625,1052.7278685569763,17.545464475949604,,0.6639712499742242,28.0
aug_mnist,80,5.0,0.0,3.0,3.0,0.9624999998796876,0.7124999999109376,1735.68128824234,28.92802147070567,,0.6100502096844097,18.0
aug_mnist,1280,4.0,0.0,4.0,3.0,0.9249999999927736,0.9249999999927736,21419.83867621421,356.997311270237,,0.6175542515468035,10.0
aug_mnist,5120,2.0,0.0,4.0,1.0,0.6536144578280442,0.6536144578280442,87150.7535059452,1452.51255843242,,0.6551193130003532,13.0
aug_mnist,80,5.0,0.0,4.0,2.0,0.8249999998968751,0.8249999998968751,1380.213177204132,23.003552953402203,,0.6481632422590675,8.0
aug_mnist,80,5.0,0.0,4.0,3.0,0.874999999890625,0.874999999890625,1192.9813854694366,19.88302309115728,,0.6367208396592559,17.0
aug_mnist,160,5.0,0.0,3.0,2.0,0.9249999999421874,0.6312499999605469,1639.7678351402285,27.329463919003803,,0.6421631347731734,10.0
aug_mnist,160,5.0,0.0,3.0,3.0,0.9624999999398436,0.7312499999542968,1882.5592687129968,31.37598781188329,,0.5954955482110724,10.0
aug_mnist,160,5.0,0.0,3.0,1.0,0.9562499999402344,0.6937499999566406,2185.2945120334625,36.42157520055771,,0.6363148122628196,10.0
aug_mnist,160,5.0,0.0,4.0,1.0,0.6874999999570313,0.6874999999570313,2429.6021721363068,40.49336953560511,,0.6576573949641225,15.0
aug_mnist,160,5.0,0.0,4.0,2.0,0.9062499999433592,0.9062499999433592,2280.9001545906067,38.01500257651011,,0.6427884441212408,15.0
aug_mnist,5120,2.0,0.0,4.0,2.0,0.8589357429675757,0.8589357429675757,88232.69784617424,1470.544964102904,,0.6415686351048338,26.0
aug_mnist,160,5.0,0.0,4.0,3.0,0.9249999999421874,0.9249999999421874,2487.3896305561066,41.45649384260177,,0.6235041606036549,13.0
aug_mnist,320,5.0,0.0,3.0,1.0,0.9687499999697264,0.6343749999801758,3933.089419364929,65.55149032274882,,0.6415986186065445,5.0
aug_mnist,320,5.0,0.0,3.0,2.0,0.918749999971289,0.6062499999810547,4294.478129148483,71.57463548580806,,0.6374711626568902,17.0
aug_mnist,2560,4.0,0.0,3.0,1.0,0.9593373493927744,0.6837349397556037,28329.746684789658,472.1624447464943,,0.6406496441339262,12.0
aug_mnist,320,5.0,0.0,3.0,3.0,0.9749999999695312,0.6562499999794922,4760.954603433609,79.34924339056015,,0.6037490224649587,12.0
aug_mnist,320,5.0,0.0,4.0,1.0,0.6749999999789063,0.6749999999789063,4376.240649700165,72.93734416166942,,0.6608211374076332,12.0
aug_mnist,5120,3.0,0.0,3.0,1.0,0.9748995983886802,0.6827309236913518,60913.38727116585,1015.2231211860976,,0.6388560485827366,10.0
aug_mnist,320,5.0,0.0,4.0,2.0,0.8499999999734374,0.8499999999734374,4501.100279331207,75.01833798885346,,0.6458085542715437,20.0
aug_mnist,2560,3.0,0.0,4.0,3.0,0.8072289156585983,0.8072289156585983,62212.03037047386,1036.867172841231,,0.6324763852333158,14.0
aug_mnist,320,5.0,0.0,4.0,3.0,0.8874999999722656,0.8874999999722656,5319.413548946381,88.65689248243967,,0.631765169481562,12.0
aug_mnist,1280,4.0,0.0,4.0,2.0,0.8890624999930543,0.8890624999930543,31741.34601354599,529.0224335590998,,0.6435105615803989,11.0
aug_mnist,2560,4.0,0.0,3.0,2.0,0.9372489959792308,0.6370481927678864,32636.18874502182,543.936479083697,,0.634770307538414,32.0
aug_mnist,640,5.0,0.0,3.0,2.0,0.9312499999854492,0.6515624999898193,7546.460266113281,125.77433776855467,,0.6357382869621124,21.0
aug_mnist,640,5.0,0.0,3.0,1.0,0.9749999999847656,0.6749999999894531,8140.722247600555,135.6787041266759,,0.6393402176995516,14.0
aug_mnist,640,5.0,0.0,3.0,3.0,0.9640624999849364,0.6890624999892334,7218.020033836365,120.30033389727276,,0.5939178830292409,21.0
aug_mnist,2560,4.0,0.0,3.0,3.0,0.9723895582280504,0.6972891566230056,36857.0139541626,614.2835659027099,,0.5945890682912489,21.0
aug_mnist,5120,3.0,0.0,3.0,3.0,0.9297188754973408,0.7038152610406435,66351.45777654648,1105.857629609108,,0.6241600376355378,23.0
aug_mnist,640,5.0,0.0,4.0,2.0,0.9187499999856444,0.9187499999856444,10606.87218427658,176.78120307127634,,0.643409750451525,14.0
aug_mnist,640,5.0,0.0,4.0,1.0,0.6749999999894531,0.6749999999894531,11143.855388879776,185.73092314799624,,0.656585235585444,10.0
aug_mnist,640,5.0,0.0,4.0,3.0,0.7671874999880127,0.7671874999880127,12630.827414035795,210.51379023393,,0.6349782180686918,23.0
aug_mnist,5120,3.0,0.0,3.0,2.0,0.9407630522041128,0.7314257028075732,70874.66392111778,1181.2443986852963,,0.6358054447161654,23.0
aug_mnist,1280,5.0,0.0,3.0,1.0,0.9640624999924684,0.6773437499947083,13035.646587848663,217.2607764641444,,0.6411217319915277,13.0
aug_mnist,2560,4.0,0.0,4.0,1.0,0.6917670682696196,0.6917670682696196,40262.61739063263,671.0436231772105,,0.6549263232920812,15.0
aug_mnist,1280,5.0,0.0,3.0,2.0,0.950781249992572,0.6484374999949342,15829.229259252548,263.8204876542092,,0.6357106935928271,17.0
aug_mnist,1280,5.0,0.0,3.0,3.0,0.9898437499922668,0.6585937499948548,15699.594653129578,261.65991088549293,,0.5978281772089983,17.0
aug_mnist,2560,4.0,0.0,4.0,2.0,0.9066265060195452,0.9066265060195452,44224.33764004707,737.0722940007846,,0.6427705955480263,10.0
aug_mnist,20,6.0,0.0,3.0,1.0,0.949999999525,0.549999999725,194.5508508682251,3.242514181137085,,0.6371032050046677,8.0
aug_mnist,20,6.0,0.0,3.0,2.0,0.7999999996,0.49999999975,198.14186334609985,3.302364389101664,,0.643170807934087,11.0
aug_mnist,20,6.0,0.0,3.0,3.0,0.7999999996,0.5999999997,198.8324329853058,3.3138738830884296,,0.5950487092142326,20.0
aug_mnist,20,6.0,0.0,4.0,1.0,0.549999999725,0.549999999725,263.385457277298,4.389757621288299,,0.6724008184289629,11.0
aug_mnist,20,6.0,0.0,4.0,2.0,0.6999999996499999,0.6999999996499999,287.3884754180908,4.789807923634847,,0.664743867780192,28.0
aug_mnist,20,6.0,0.0,4.0,3.0,0.649999999675,0.649999999675,475.2110741138458,7.920184568564097,,0.6419822296270526,31.0
aug_mnist,1280,5.0,0.0,4.0,1.0,0.7015624999945191,0.7015624999945191,18842.235948562626,314.03726580937706,,0.656092241401315,9.0
aug_mnist,40,6.0,0.0,3.0,1.0,0.97499999975625,0.67499999983125,502.2729048728943,8.371215081214904,,0.6338370899761614,10.0
aug_mnist,40,6.0,0.0,3.0,2.0,0.72499999981875,0.59999999985,408.4532220363617,6.807553700606028,,0.6468225340418237,9.0
aug_mnist,40,6.0,0.0,3.0,3.0,0.97499999975625,0.67499999983125,394.2991154193878,6.571651923656464,,0.5920203034589819,10.0
aug_mnist,40,6.0,0.0,4.0,1.0,0.6499999998375,0.6499999998375,536.8582406044006,8.947637343406678,,0.6733860342011221,4.0
aug_mnist,40,6.0,0.0,4.0,2.0,0.62499999984375,0.62499999984375,723.5998420715332,12.059997367858887,,0.6745152531368064,16.0
aug_mnist,40,6.0,0.0,4.0,3.0,0.9499999997625,0.9499999997625,605.9283845424652,10.098806409041089,,0.6335408894623956,17.0
aug_mnist,80,6.0,0.0,3.0,1.0,0.9374999998828126,0.6999999999125001,1039.572383403778,17.326206390062968,,0.637489587584918,7.0
aug_mnist,80,6.0,0.0,3.0,2.0,0.8999999998875001,0.7624999999046875,807.0799548625946,13.451332581043244,,0.6411323439273505,9.0
aug_mnist,2560,4.0,0.0,4.0,3.0,0.9021084337304112,0.9021084337304112,49017.98403215408,816.9664005359014,,0.6171907323574752,15.0
aug_mnist,80,6.0,0.0,3.0,3.0,0.9624999998796876,0.7499999999062501,1120.311761379242,18.67186268965403,,0.6093439530564615,14.0
aug_mnist,80,6.0,0.0,4.0,1.0,0.7374999999078126,0.7374999999078126,1435.8333427906036,23.930555713176727,,0.6621815799839081,21.0
aug_mnist,80,6.0,0.0,4.0,2.0,0.974999999878125,0.974999999878125,1110.7821712493896,18.513036187489828,,0.6450824671177366,21.0
aug_mnist,1280,5.0,0.0,4.0,2.0,0.905468749992926,0.905468749992926,21871.280191659927,364.5213365276655,,0.642666400069938,15.0
aug_mnist,80,6.0,0.0,4.0,3.0,0.8624999998921876,0.8624999998921876,1489.0303330421448,24.81717221736908,,0.6224400394376904,14.0
aug_mnist,160,6.0,0.0,3.0,2.0,0.918749999942578,0.5749999999640625,1759.4941132068634,29.324901886781056,,0.6384977620441011,8.0
aug_mnist,160,6.0,0.0,3.0,1.0,0.9562499999402344,0.6874999999570313,2112.3132905960083,35.20522150993347,,0.6394583171206403,14.0
aug_mnist,160,6.0,0.0,3.0,3.0,0.9749999999390624,0.7124999999554688,2209.778969764709,36.82964949607849,,0.5980481868608536,14.0
aug_mnist,160,6.0,0.0,4.0,1.0,0.6749999999578125,0.6749999999578125,2397.899620532989,39.96499367554983,,0.6613322382752026,22.0
aug_mnist,160,6.0,0.0,4.0,2.0,0.9062499999433592,0.9062499999433592,2565.527291059494,42.7587881843249,,0.6441500925615167,22.0
aug_mnist,160,6.0,0.0,4.0,3.0,0.9124999999429688,0.9124999999429688,2948.8854377269745,49.14809062878291,,0.6220044958202708,15.0
aug_mnist,320,6.0,0.0,3.0,2.0,0.8531249999733398,0.6062499999810547,3613.228549003601,60.22047581672668,,0.6410249829091976,12.0
aug_mnist,5120,3.0,0.0,4.0,2.0,0.8579317269033236,0.8579317269033236,87414.48513889313,1456.9080856482187,,0.6415178340660916,14.0
aug_mnist,320,6.0,0.0,3.0,1.0,0.962499999969922,0.6343749999801758,4591.131957292557,76.51886595487595,,0.6397833454408985,7.0
aug_mnist,320,6.0,0.0,3.0,3.0,0.9749999999695312,0.6624999999792969,3299.9248492717743,54.99874748786291,,0.5969189470819856,7.0
aug_mnist,1280,5.0,0.0,4.0,3.0,0.875781249993158,0.875781249993158,27572.094987154007,459.5349164525668,,0.6237350553225427,27.0
aug_mnist,5120,2.0,0.0,4.0,3.0,0.8544176706784418,0.8544176706784418,121993.2492492199,2033.220820820332,,0.6265131539094132,26.0
aug_mnist,320,6.0,0.0,4.0,1.0,0.6874999999785156,0.6874999999785156,5276.873636007309,87.94789393345515,,0.6592576163801168,21.0
aug_mnist,2560,5.0,0.0,3.0,1.0,0.9487951807181286,0.6852409638519817,30100.025047779083,501.6670841296514,,0.6400375002597604,6.0
aug_mnist,2560,5.0,0.0,3.0,2.0,0.9367469879471048,0.6385542168642643,30731.84386086464,512.1973976810773,,0.6351629006837829,12.0
aug_mnist,320,6.0,0.0,4.0,2.0,0.8749999999726562,0.8749999999726562,4987.036873579025,83.11728122631709,,0.6443701129950383,21.0
aug_mnist,320,6.0,0.0,4.0,3.0,0.8531249999733398,0.8531249999733398,4755.256691455841,79.25427819093069,,0.6200571554705447,7.0
aug_mnist,5120,4.0,0.0,3.0,3.0,0.9477911646538766,0.6752008032094619,57616.77277612686,960.279546268781,,0.5962891644227779,22.0
aug_mnist,5120,4.0,0.0,3.0,1.0,0.9678714859389164,0.6752008032094619,59685.14857339859,994.7524762233098,,0.6394843590247061,14.0
aug_mnist,5120,3.0,0.0,4.0,1.0,0.66415662650269,0.66415662650269,96102.55527710916,1601.7092546184858,,0.6550143212067209,20.0
aug_mnist,640,6.0,0.0,3.0,2.0,0.9312499999854492,0.7218749999887207,7061.130716085434,117.68551193475724,,0.6389852756161984,20.0
aug_mnist,640,6.0,0.0,3.0,1.0,0.9687499999848632,0.682812499989331,7444.274191617966,124.07123652696608,,0.6391537117858201,13.0
aug_mnist,2560,5.0,0.0,3.0,3.0,0.9733935742923024,0.6731927710809579,32133.959486722943,535.5659914453825,,0.5922620677924864,20.0
aug_mnist,640,6.0,0.0,3.0,3.0,0.9718749999848144,0.6703124999895264,9889.242824792862,164.8207137465477,,0.5960672271158542,20.0
aug_mnist,5120,4.0,0.0,3.0,2.0,0.9236947791118288,0.6204819277077286,64626.24351096153,1077.1040585160256,,0.6340805214631094,14.0
aug_mnist,640,6.0,0.0,4.0,1.0,0.6624999999896485,0.6624999999896485,11541.036860227585,192.3506143371264,,0.6565502792494231,20.0
aug_mnist,640,6.0,0.0,4.0,3.0,0.8624999999865234,0.8624999999865234,10443.956864356996,174.06594773928325,,0.6176315128706749,20.0
aug_mnist,640,6.0,0.0,4.0,2.0,0.8874999999861328,0.8874999999861328,12897.195069789886,214.9532511631648,,0.6443877714771675,8.0
aug_mnist,1280,6.0,0.0,3.0,2.0,0.9484374999925904,0.6437499999949707,13256.323119878767,220.93871866464616,,0.6371249806831176,17.0
aug_mnist,1280,6.0,0.0,3.0,1.0,0.982812499992322,0.6882812499946228,13389.756994485855,223.16261657476423,,0.6404411160895858,18.0
aug_mnist,1280,6.0,0.0,3.0,3.0,0.989062499992273,0.6632812499948182,13337.580645799637,222.2930107633273,,0.5950641125394109,8.0
aug_mnist,2560,5.0,0.0,4.0,2.0,0.9066265060195452,0.9066265060195452,42759.13571834564,712.6522619724274,,0.642570611832016,21.0
aug_mnist,2560,5.0,0.0,4.0,1.0,0.6802208835307219,0.6802208835307219,42977.91624832153,716.2986041386922,,0.6541842573855596,14.0
aug_mnist,20,7.0,0.0,3.0,1.0,0.949999999525,0.5999999997,228.8211231231689,3.813685385386149,,0.6467599639042965,11.0
aug_mnist,20,7.0,0.0,3.0,2.0,0.7999999996,0.5999999997,232.90617752075195,3.881769625345866,,0.6482025602199127,11.0
aug_mnist,20,7.0,0.0,3.0,3.0,0.7999999996,0.549999999725,231.2259078025818,3.85376513004303,,0.6054669403982744,11.0
aug_mnist,20,7.0,0.0,4.0,1.0,0.549999999725,0.549999999725,297.82966232299805,4.9638277053833,,0.67157309140959,4.0
aug_mnist,20,7.0,0.0,4.0,2.0,0.49999999975,0.49999999975,315.455447435379,5.25759079058965,,0.6749519541465099,4.0
aug_mnist,1280,6.0,0.0,4.0,1.0,0.7070312499944764,0.7070312499944764,16840.28075861931,280.67134597698845,,0.656774815911884,18.0
aug_mnist,20,7.0,0.0,4.0,3.0,0.749999999625,0.749999999625,329.57130122184753,5.492855020364126,,0.6297046688030752,10.0
aug_mnist,40,7.0,0.0,3.0,1.0,0.9499999997625,0.6999999998249999,381.52570271492,6.358761711915334,,0.641672681409635,7.0
aug_mnist,5120,3.0,0.0,4.0,3.0,0.7394578313215892,0.7394578313215892,110352.47055768968,1839.2078426281607,,0.631562874911982,26.0
aug_mnist,40,7.0,0.0,3.0,2.0,0.6999999998249999,0.59999999985,461.4407646656037,7.690679411093394,,0.6572924558665225,15.0
aug_mnist,40,7.0,0.0,3.0,3.0,0.97499999975625,0.72499999981875,387.5533936023712,6.459223226706187,,0.6079520626336374,15.0
aug_mnist,40,7.0,0.0,4.0,2.0,0.7999999998,0.7999999998,616.2408816814423,10.27068136135737,,0.6768648020721092,15.0
aug_mnist,40,7.0,0.0,4.0,1.0,0.6999999998249999,0.6999999998249999,661.7722234725952,11.029537057876588,,0.6735830847725145,15.0
aug_mnist,40,7.0,0.0,4.0,3.0,0.899999999775,0.899999999775,570.6194727420807,9.510324545701344,,0.6430487577499663,33.0
aug_mnist,2560,5.0,0.0,4.0,3.0,0.8790160642526155,0.8790160642526155,45978.31515526772,766.3052525877953,,0.6332641994928419,12.0
aug_mnist,80,7.0,0.0,3.0,3.0,0.9624999998796876,0.724999999909375,778.7449388504028,12.97908231417338,,0.6081578915551067,26.0
aug_mnist,80,7.0,0.0,3.0,1.0,0.9374999998828126,0.7124999999109376,918.1957824230194,15.303263040383657,,0.6435447280794614,10.0
aug_mnist,80,7.0,0.0,3.0,2.0,0.5874999999265625,0.624999999921875,951.3814749717712,15.856357916196188,,0.654707227267443,10.0
aug_mnist,80,7.0,0.0,4.0,1.0,0.6749999999156251,0.6749999999156251,1203.8549721240995,20.06424953540166,,0.6612755935557608,10.0
aug_mnist,80,7.0,0.0,4.0,2.0,0.874999999890625,0.874999999890625,1084.0821030139923,18.06803505023321,,0.6571598278654716,27.0
aug_mnist,80,7.0,0.0,4.0,3.0,0.8124999998984376,0.8124999998984376,1320.7257177829742,22.012095296382903,,0.6260300426892711,10.0
aug_mnist,1280,6.0,0.0,4.0,2.0,0.8976562499929871,0.8976562499929871,20047.785315275192,334.12975525458654,,0.6436137729832913,18.0
aug_mnist,160,7.0,0.0,3.0,1.0,0.949999999940625,0.6749999999578125,1815.7421474456787,30.262369124094644,,0.6439310997322076,13.0
aug_mnist,160,7.0,0.0,3.0,3.0,0.9687499999394532,0.7062499999558594,1578.692296743393,26.31153827905655,,0.6063750773289305,13.0
aug_mnist,160,7.0,0.0,3.0,2.0,0.9437499999410156,0.6249999999609375,1825.0030381679533,30.416717302799224,,0.6395312773781658,13.0
aug_mnist,1280,6.0,0.0,4.0,3.0,0.9249999999927736,0.9249999999927736,20854.96861934662,347.58281032244366,,0.6183649653148027,26.0
aug_mnist,160,7.0,0.0,4.0,1.0,0.6749999999578125,0.6749999999578125,2413.2862010002136,40.2214366833369,,0.6631856959643722,27.0
aug_mnist,160,7.0,0.0,4.0,2.0,0.6187499999613281,0.6187499999613281,2222.056990146637,37.034283169110616,,0.6652578991235749,8.0
aug_mnist,160,7.0,0.0,4.0,3.0,0.8437499999472656,0.8437499999472656,2435.8182516098022,40.596970860163374,,0.6456376093222499,16.0
aug_mnist,320,7.0,0.0,3.0,1.0,0.9531249999702148,0.6406249999799805,3060.9100575447083,51.015167625745136,,0.6417471670903885,19.0
aug_mnist,320,7.0,0.0,3.0,2.0,0.918749999971289,0.609374999980957,3369.5909152030945,56.15984858671824,,0.6361316895286133,9.0
aug_mnist,320,7.0,0.0,3.0,3.0,0.9749999999695312,0.690624999978418,3243.4862761497498,54.05810460249583,,0.5992177104762696,19.0
aug_mnist,320,7.0,0.0,4.0,1.0,0.6718749999790039,0.6718749999790039,4673.41574215889,77.89026236931483,,0.659800446012859,11.0
aug_mnist,320,7.0,0.0,4.0,2.0,0.8374999999738281,0.8374999999738281,4390.071258068085,73.16785430113474,,0.6447359007395489,21.0
aug_mnist,2560,6.0,0.0,3.0,1.0,0.9789156626456882,0.6937751003981236,26624.358804941177,443.7393134156863,,0.6397980028365892,12.0
aug_mnist,320,7.0,0.0,4.0,3.0,0.8468749999735351,0.8468749999735351,5399.834265708923,89.99723776181538,,0.6254923856062925,9.0
aug_mnist,640,7.0,0.0,3.0,1.0,0.9671874999848876,0.6765624999894287,6124.491710662842,102.07486184438068,,0.6400077897210256,23.0
aug_mnist,2560,6.0,0.0,3.0,3.0,0.986445783127578,0.6822289156592258,27584.94842982292,459.7491404970487,,0.5971846157289066,15.0
aug_mnist,5120,4.0,0.0,4.0,2.0,0.8845381526060013,0.8845381526060013,88176.75918602943,1469.612653100491,,0.6417939966904503,12.0
aug_mnist,640,7.0,0.0,3.0,2.0,0.8921874999860595,0.62656249999021,6713.898643732071,111.89831072886786,,0.6361169248719959,23.0
aug_mnist,5120,4.0,0.0,4.0,1.0,0.6636546184705641,0.6636546184705641,89434.86697483063,1490.581116247177,,0.6551902371632178,14.0
aug_mnist,640,7.0,0.0,3.0,3.0,0.9781249999847168,0.6781249999894043,6212.134016275406,103.53556693792343,,0.6005941700841522,18.0
aug_mnist,5120,5.0,0.0,3.0,1.0,0.9558232931678924,0.6842369477877298,58674.82880592346,977.9138134320576,,0.6389529746758379,19.0
aug_mnist,2560,6.0,0.0,3.0,2.0,0.9357429718828528,0.6350401606393824,31235.43496322632,520.5905827204386,,0.6340509563659696,12.0
aug_mnist,640,7.0,0.0,4.0,1.0,0.6796874999893798,0.6796874999893798,9481.02544927597,158.01709082126618,,0.6578096240656113,12.0
aug_mnist,640,7.0,0.0,4.0,2.0,0.8109374999873291,0.8109374999873291,9771.857110977173,162.86428518295287,,0.6448629605669353,23.0
aug_mnist,640,7.0,0.0,4.0,3.0,0.8499999999867187,0.8499999999867187,9494.753922700882,158.24589871168138,,0.6241788774631247,21.0
aug_mnist,5120,5.0,0.0,3.0,3.0,0.9688755020031684,0.6480923694746582,64309.03786325455,1071.8172977209092,,0.5909326118219278,19.0
aug_mnist,5120,4.0,0.0,4.0,3.0,0.8860441767023793,0.8860441767023793,96241.0652360916,1604.01775393486,,0.6169256168591848,21.0
aug_mnist,1280,7.0,0.0,3.0,1.0,0.967187499992444,0.6749999999947266,12326.050424814224,205.43417374690367,,0.6401633155295905,17.0
aug_mnist,1280,7.0,0.0,3.0,2.0,0.9499999999925782,0.6507812499949158,11921.343411445618,198.6890568574269,,0.636202600593365,12.0
aug_mnist,1280,7.0,0.0,3.0,3.0,0.9851562499923036,0.6859374999946412,12217.357893705368,203.62263156175607,,0.5993001931858927,17.0
aug_mnist,5120,5.0,0.0,3.0,2.0,0.9252008032082067,0.6184738955792246,71005.06153702736,1183.4176922837894,,0.6333650875079182,12.0
aug_mnist,2560,6.0,0.0,4.0,1.0,0.6752008032094619,0.6752008032094619,41808.89244365692,696.8148740609487,,0.6547825294707471,15.0
